id,label
16378,5
16379,1
16380,0
16381,4
16382,7
16383,0
16384,5
16385,5
16386,8
16387,5
16388,4
16389,0
16390,6
16391,0
16392,2
16393,6
16394,4
16395,4
16396,6
16397,4
16398,4
16399,4
16400,3
16401,4
16402,4
16403,6
16404,8
16405,3
16406,8
16407,4
16408,7
16409,7
16410,7
16411,7
16412,6
16413,8
16414,4
16415,4
16416,6
16417,1
16418,0
16419,6
16420,5
16421,5
16422,5
16423,6
16424,2
16425,3
16426,7
16427,1
16428,6
16429,7
16430,2
16431,8
16432,8
16433,6
16434,5
16435,3
16436,2
16437,6
16438,7
16439,2
16440,5
16441,1
16442,1
16443,6
16444,0
16445,4
16446,7
16447,6
16448,4
16449,7
16450,3
16451,0
16452,8
16453,0
16454,4
16455,7
16456,5
16457,4
16458,4
16459,6
16460,2
16461,7
16462,6
16463,0
16464,5
16465,6
16466,3
16467,5
16468,4
16469,5
16470,0
16471,6
16472,6
16473,0
16474,7
16475,8
16476,8
16477,3
16478,4
16479,0
16480,4
16481,9
16482,4
16483,3
16484,9
16485,0
16486,5
16487,0
16488,4
16489,3
16490,1
16491,2
16492,2
16493,3
16494,2
16495,5
16496,4
16497,4
16498,9
16499,3
16500,4
16501,2
16502,8
16503,6
16504,9
16505,9
16506,4
16507,5
16508,6
16509,7
16510,4
16511,0
16512,6
16513,3
16514,7
16515,4
16516,6
16517,8
16518,7
16519,6
16520,6
16521,9
16522,2
16523,7
16524,0
16525,2
16526,5
16527,7
16528,6
16529,6
16530,3
16531,0
16532,4
16533,6
16534,4
16535,2
16536,5
16537,4
16538,5
16539,2
16540,2
16541,9
16542,1
16543,4
16544,1
16545,8
16546,7
16547,8
16548,7
16549,5
16550,2
16551,5
16552,8
16553,8
16554,9
16555,5
16556,0
16557,4
16558,3
16559,9
16560,0
16561,0
16562,7
16563,1
16564,4
16565,6
16566,3
16567,8
16568,9
16569,7
16570,2
16571,1
16572,6
16573,3
16574,0
16575,4
16576,4
16577,1
16578,2
16579,1
16580,3
16581,0
16582,3
16583,6
16584,9
16585,4
16586,7
16587,6
16588,0
16589,6
16590,2
16591,0
16592,2
16593,7
16594,7
16595,1
16596,9
16597,4
16598,6
16599,0
16600,2
16601,6
16602,4
16603,7
16604,1
16605,2
16606,5
16607,0
16608,1
16609,8
16610,4
16611,4
16612,5
16613,0
16614,3
16615,1
16616,5
16617,4
16618,6
16619,7
16620,6
16621,8
16622,2
16623,5
16624,5
16625,1
16626,4
16627,4
16628,5
16629,0
16630,5
16631,1
16632,2
16633,9
16634,5
16635,7
16636,0
16637,4
16638,4
16639,7
16640,1
16641,3
16642,2
16643,2
16644,5
16645,6
16646,6
16647,0
16648,6
16649,2
16650,6
16651,2
16652,6
16653,5
16654,9
16655,0
16656,5
16657,4
16658,8
16659,6
16660,1
16661,0
16662,5
16663,8
16664,0
16665,7
16666,4
16667,6
16668,5
16669,8
16670,7
16671,7
16672,2
16673,1
16674,0
16675,0
16676,1
16677,9
16678,9
16679,7
16680,5
16681,5
16682,9
16683,5
16684,6
16685,3
16686,4
16687,9
16688,0
16689,6
16690,4
16691,0
16692,8
16693,4
16694,1
16695,6
16696,2
16697,6
16698,7
16699,6
16700,4
16701,9
16702,0
16703,7
16704,8
16705,4
16706,6
16707,1
16708,4
16709,5
16710,3
16711,0
16712,4
16713,4
16714,5
16715,2
16716,4
16717,6
16718,4
16719,9
16720,4
16721,4
16722,6
16723,7
16724,8
16725,2
16726,5
16727,4
16728,4
16729,6
16730,7
16731,6
16732,7
16733,3
16734,3
16735,8
16736,0
16737,8
16738,4
16739,7
16740,9
16741,6
16742,8
16743,0
16744,1
16745,3
16746,3
16747,8
16748,8
16749,5
16750,7
16751,4
16752,0
16753,1
16754,9
16755,3
16756,3
16757,1
16758,0
16759,4
16760,3
16761,8
16762,6
16763,6
16764,2
16765,6
16766,3
16767,2
16768,5
16769,5
16770,0
16771,8
16772,5
16773,4
16774,2
16775,6
16776,7
16777,4
16778,0
16779,0
16780,1
16781,9
16782,4
16783,7
16784,6
16785,6
16786,7
16787,9
16788,5
16789,8
16790,6
16791,7
16792,4
16793,4
16794,0
16795,2
16796,5
16797,6
16798,3
16799,5
16800,6
16801,0
16802,8
16803,5
16804,5
16805,7
16806,8
16807,5
16808,5
16809,6
16810,8
16811,7
16812,2
16813,6
16814,9
16815,6
16816,3
16817,7
16818,8
16819,4
16820,6
16821,8
16822,2
16823,3
16824,6
16825,7
16826,3
16827,3
16828,2
16829,6
16830,7
16831,3
16832,4
16833,8
16834,4
16835,4
16836,5
16837,0
16838,4
16839,6
16840,2
16841,3
16842,4
16843,6
16844,5
16845,2
16846,8
16847,1
16848,3
16849,0
16850,4
16851,7
16852,1
16853,2
16854,5
16855,8
16856,0
16857,5
16858,1
16859,7
16860,3
16861,5
16862,1
16863,7
16864,9
16865,6
16866,5
16867,3
16868,1
16869,0
16870,3
16871,4
16872,7
16873,8
16874,0
16875,7
16876,8
16877,7
16878,2
16879,4
16880,5
16881,8
16882,5
16883,4
16884,2
16885,7
16886,5
16887,6
16888,5
16889,3
16890,9
16891,5
16892,7
16893,1
16894,8
16895,2
16896,8
16897,7
16898,8
16899,3
16900,5
16901,3
16902,4
16903,0
16904,5
16905,5
16906,5
16907,1
16908,5
16909,8
16910,4
16911,6
16912,7
16913,1
16914,4
16915,7
16916,5
16917,9
16918,6
16919,7
16920,4
16921,7
16922,5
16923,1
16924,9
16925,4
16926,6
16927,8
16928,8
16929,2
16930,8
16931,6
16932,3
16933,2
16934,2
16935,7
16936,8
16937,5
16938,1
16939,8
16940,3
16941,2
16942,5
16943,6
16944,0
16945,6
16946,2
16947,8
16948,5
16949,3
16950,7
16951,8
16952,4
16953,7
16954,6
16955,4
16956,7
16957,3
16958,0
16959,6
16960,7
16961,9
16962,3
16963,0
16964,6
16965,4
16966,2
16967,8
16968,8
16969,6
16970,7
16971,6
16972,5
16973,2
16974,8
16975,2
16976,1
16977,4
16978,6
16979,7
16980,1
16981,4
16982,7
16983,7
16984,5
16985,1
16986,6
16987,0
16988,8
16989,2
16990,7
16991,0
16992,3
16993,8
16994,1
16995,2
16996,2
16997,8
16998,9
16999,6
17000,8
17001,6
17002,2
17003,1
17004,8
17005,4
17006,0
17007,8
17008,4
17009,9
17010,4
17011,2
17012,2
17013,1
17014,4
17015,4
17016,5
17017,1
17018,3
17019,7
17020,4
17021,2
17022,9
17023,6
17024,4
17025,4
17026,5
17027,6
17028,0
17029,0
17030,3
17031,0
17032,1
17033,0
17034,6
17035,6
17036,3
17037,5
17038,9
17039,7
17040,1
17041,6
17042,5
17043,6
17044,2
17045,6
17046,5
17047,1
17048,3
17049,3
17050,2
17051,0
17052,8
17053,8
17054,2
17055,4
17056,2
17057,4
17058,2
17059,9
17060,7
17061,4
17062,4
17063,0
17064,2
17065,9
17066,1
17067,3
17068,0
17069,8
17070,7
17071,6
17072,5
17073,4
17074,9
17075,9
17076,8
17077,0
17078,7
17079,8
17080,5
17081,8
17082,4
17083,2
17084,5
17085,2
17086,7
17087,8
17088,2
17089,9
17090,6
17091,2
17092,3
17093,2
17094,5
17095,4
17096,5
17097,9
17098,0
17099,9
17100,8
17101,3
17102,5
17103,4
17104,1
17105,8
17106,3
17107,0
17108,6
17109,3
17110,1
17111,4
17112,7
17113,3
17114,7
17115,7
17116,2
17117,4
17118,4
17119,7
17120,7
17121,1
17122,2
17123,7
17124,3
17125,2
17126,4
17127,2
17128,5
17129,0
17130,3
17131,5
17132,2
17133,9
17134,0
17135,7
17136,5
17137,4
17138,0
17139,0
17140,6
17141,8
17142,3
17143,4
17144,5
17145,5
17146,2
17147,8
17148,5
17149,3
17150,7
17151,2
17152,0
17153,8
17154,8
17155,6
17156,2
17157,3
17158,5
17159,4
17160,2
17161,7
17162,8
17163,0
17164,7
17165,4
17166,4
17167,4
17168,4
17169,1
17170,6
17171,3
17172,7
17173,3
17174,6
17175,3
17176,0
17177,3
17178,4
17179,3
17180,2
17181,5
17182,7
17183,9
17184,4
17185,8
17186,6
17187,7
17188,2
17189,3
17190,6
17191,5
17192,4
17193,3
17194,6
17195,9
17196,7
17197,1
17198,0
17199,3
17200,5
17201,6
17202,5
17203,2
17204,3
17205,2
17206,8
17207,5
17208,5
17209,3
17210,6
17211,6
17212,8
17213,8
17214,1
17215,0
17216,4
17217,7
17218,3
17219,7
17220,7
17221,7
17222,6
17223,7
17224,1
17225,3
17226,0
17227,4
17228,6
17229,0
17230,4
17231,1
17232,6
17233,0
17234,6
17235,8
17236,0
17237,1
17238,5
17239,6
17240,4
17241,2
17242,6
17243,5
17244,6
17245,0
17246,1
17247,6
17248,6
17249,4
17250,2
17251,6
17252,8
17253,0
17254,5
17255,1
17256,4
17257,5
17258,5
17259,1
17260,7
17261,9
17262,4
17263,7
17264,1
17265,6
17266,8
17267,4
17268,7
17269,5
17270,7
17271,0
17272,7
17273,3
17274,8
17275,5
17276,4
17277,0
17278,6
17279,0
17280,4
17281,4
17282,9
17283,7
17284,0
17285,6
17286,7
17287,0
17288,8
17289,6
17290,5
17291,4
17292,3
17293,8
17294,0
17295,6
17296,7
17297,3
17298,8
17299,0
17300,5
17301,4
17302,2
17303,7
17304,3
17305,7
17306,7
17307,7
17308,1
17309,0
17310,7
17311,9
17312,8
17313,2
17314,2
17315,4
17316,6
17317,7
17318,8
17319,6
17320,5
17321,4
17322,8
17323,8
17324,0
17325,9
17326,2
17327,7
17328,9
17329,3
17330,6
17331,0
17332,4
17333,4
17334,6
17335,8
17336,3
17337,6
17338,4
17339,7
17340,5
17341,3
17342,8
17343,6
17344,6
17345,2
17346,6
17347,4
17348,1
17349,5
17350,5
17351,0
17352,5
17353,4
17354,4
17355,7
17356,9
17357,3
17358,4
17359,1
17360,4
17361,3
17362,0
17363,9
17364,3
17365,7
17366,1
17367,5
17368,4
17369,4
17370,3
17371,8
17372,4
17373,4
17374,3
17375,1
17376,3
17377,6
17378,0
17379,0
17380,7
17381,8
17382,5
17383,3
17384,7
17385,4
17386,8
17387,3
17388,6
17389,0
17390,5
17391,6
17392,0
17393,7
17394,1
17395,8
17396,6
17397,7
17398,6
17399,4
17400,0
17401,1
17402,1
17403,3
17404,4
17405,6
17406,5
17407,3
17408,0
17409,1
17410,5
17411,2
17412,8
17413,4
17414,4
17415,6
17416,0
17417,2
17418,0
17419,8
17420,2
17421,4
17422,4
17423,0
17424,8
17425,4
17426,0
17427,7
17428,5
17429,2
17430,4
17431,9
17432,4
17433,4
17434,5
17435,4
17436,6
17437,6
17438,5
17439,8
17440,6
17441,5
17442,8
17443,3
17444,7
17445,8
17446,8
17447,3
17448,0
17449,0
17450,6
17451,9
17452,9
17453,9
17454,5
17455,6
17456,2
17457,8
17458,2
17459,4
17460,2
17461,4
17462,4
17463,6
17464,0
17465,5
17466,1
17467,8
17468,6
17469,8
17470,5
17471,8
17472,9
17473,5
17474,5
17475,8
17476,4
17477,4
17478,6
17479,2
17480,4
17481,2
17482,9
17483,1
17484,3
17485,1
17486,7
17487,5
17488,3
17489,4
17490,2
17491,4
17492,8
17493,6
17494,0
17495,7
17496,2
17497,7
17498,8
17499,9
17500,6
17501,7
17502,7
17503,8
17504,2
17505,5
17506,3
17507,4
17508,0
17509,9
17510,8
17511,6
17512,6
17513,4
17514,6
17515,7
17516,6
17517,2
17518,0
17519,9
17520,4
17521,4
17522,5
17523,2
17524,8
17525,5
17526,1
17527,1
17528,4
17529,3
17530,2
17531,8
17532,4
17533,4
17534,2
17535,4
17536,1
17537,7
17538,9
17539,8
17540,5
17541,5
17542,8
17543,6
17544,4
17545,2
17546,4
17547,7
17548,7
17549,4
17550,7
17551,4
17552,6
17553,8
17554,7
17555,4
17556,7
17557,0
17558,4
17559,2
17560,0
17561,2
17562,5
17563,6
17564,2
17565,4
17566,0
17567,7
17568,4
17569,2
17570,2
17571,5
17572,0
17573,5
17574,4
17575,4
17576,6
17577,3
17578,6
17579,0
17580,8
17581,2
17582,8
17583,6
17584,6
17585,4
17586,2
17587,3
17588,7
17589,0
17590,8
17591,6
17592,0
17593,4
17594,7
17595,0
17596,7
17597,4
17598,8
17599,9
17600,1
17601,4
17602,1
17603,4
17604,4
17605,6
17606,9
17607,5
17608,1
17609,7
17610,5
17611,4
17612,3
17613,0
17614,4
17615,6
17616,6
17617,5
17618,6
17619,4
17620,1
17621,3
17622,1
17623,8
17624,6
17625,1
17626,0
17627,1
17628,2
17629,1
17630,3
17631,1
17632,0
17633,6
17634,1
17635,7
17636,9
17637,8
17638,4
17639,5
17640,0
17641,6
17642,5
17643,4
17644,9
17645,2
17646,6
17647,2
17648,6
17649,3
17650,6
17651,9
17652,3
17653,4
17654,7
17655,8
17656,4
17657,4
17658,8
17659,2
17660,6
17661,4
17662,7
17663,8
17664,5
17665,2
17666,4
17667,2
17668,8
17669,8
17670,0
17671,9
17672,5
17673,7
17674,7
17675,8
17676,4
17677,2
17678,5
17679,1
17680,2
17681,2
17682,8
17683,1
17684,4
17685,9
17686,7
17687,4
17688,5
17689,2
17690,2
17691,2
17692,3
17693,7
17694,8
17695,8
17696,9
17697,7
17698,8
17699,8
17700,3
17701,2
17702,4
17703,7
17704,7
17705,4
17706,2
17707,0
17708,7
17709,7
17710,5
17711,3
17712,1
17713,9
17714,7
17715,2
17716,1
17717,2
17718,2
17719,6
17720,9
17721,1
17722,4
17723,3
17724,7
17725,5
17726,7
17727,3
17728,8
17729,2
17730,9
17731,0
17732,5
17733,6
17734,8
17735,6
17736,7
17737,0
17738,0
17739,8
17740,2
17741,4
17742,0
17743,4
17744,5
17745,9
17746,6
17747,4
17748,4
17749,9
17750,7
17751,8
17752,0
17753,8
17754,8
17755,2
17756,8
17757,1
17758,6
17759,1
17760,5
17761,4
17762,8
17763,6
17764,6
17765,5
17766,0
17767,7
17768,4
17769,4
17770,5
17771,2
17772,8
17773,7
17774,2
17775,4
17776,3
17777,6
17778,2
17779,3
17780,4
17781,2
17782,2
17783,5
17784,9
17785,0
17786,4
17787,2
17788,7
17789,5
17790,2
17791,6
17792,3
17793,0
17794,3
17795,5
17796,0
17797,8
17798,4
17799,3
17800,3
17801,5
17802,3
17803,4
17804,0
17805,0
17806,4
17807,2
17808,3
17809,1
17810,5
17811,6
17812,4
17813,6
17814,6
17815,1
17816,3
17817,8
17818,1
17819,9
17820,4
17821,4
17822,8
17823,8
17824,2
17825,3
17826,3
17827,4
17828,3
17829,1
17830,6
17831,4
17832,2
17833,1
17834,3
17835,7
17836,6
17837,7
17838,8
17839,7
17840,6
17841,4
17842,8
17843,3
17844,7
17845,7
17846,5
17847,8
17848,8
17849,4
17850,4
17851,5
17852,4
17853,7
17854,7
17855,7
17856,0
17857,2
17858,2
17859,7
17860,4
17861,1
17862,3
17863,2
17864,6
17865,0
17866,2
17867,7
17868,4
17869,8
17870,5
17871,8
17872,8
17873,1
17874,6
17875,9
17876,1
17877,6
17878,4
17879,8
17880,7
17881,4
17882,4
17883,2
17884,7
17885,3
17886,6
17887,2
17888,5
17889,1
17890,6
17891,0
17892,6
17893,3
17894,6
17895,5
17896,1
17897,2
17898,4
17899,5
17900,8
17901,7
17902,5
17903,3
17904,2
17905,2
17906,0
17907,6
17908,2
17909,7
17910,4
17911,0
17912,3
17913,2
17914,8
17915,8
17916,3
17917,7
17918,8
17919,7
17920,6
17921,8
17922,4
17923,1
17924,1
17925,1
17926,5
17927,8
17928,0
17929,6
17930,7
17931,7
17932,5
17933,0
17934,4
17935,4
17936,2
17937,7
17938,5
17939,9
17940,7
17941,3
17942,8
17943,1
17944,6
17945,4
17946,0
17947,2
17948,4
17949,7
17950,6
17951,7
17952,7
17953,7
17954,7
17955,1
17956,2
17957,1
17958,6
17959,7
17960,1
17961,8
17962,2
17963,5
17964,9
17965,5
17966,2
17967,3
17968,7
17969,6
17970,3
17971,6
17972,7
17973,3
17974,4
17975,0
17976,0
17977,2
17978,7
17979,6
17980,2
17981,6
17982,3
17983,9
17984,7
17985,1
17986,8
17987,9
17988,6
17989,5
17990,2
17991,4
17992,1
17993,2
17994,2
17995,2
17996,0
17997,7
17998,6
17999,5
18000,7
18001,7
18002,0
18003,8
18004,4
18005,8
18006,4
18007,4
18008,5
18009,0
18010,0
18011,3
18012,7
18013,7
18014,6
18015,6
18016,9
18017,9
18018,8
18019,7
18020,0
18021,1
18022,1
18023,0
18024,1
18025,9
18026,0
18027,6
18028,5
18029,5
18030,1
18031,0
18032,7
18033,6
18034,7
18035,5
18036,0
18037,6
18038,8
18039,5
18040,3
18041,6
18042,7
18043,6
18044,9
18045,5
18046,2
18047,3
18048,6
18049,4
18050,0
18051,5
18052,4
18053,6
18054,3
18055,0
18056,4
18057,8
18058,1
18059,6
18060,2
18061,3
18062,9
18063,6
18064,5
18065,5
18066,5
18067,5
18068,5
18069,4
18070,6
18071,8
18072,5
18073,1
18074,6
18075,8
18076,8
18077,8
18078,8
18079,5
18080,4
18081,6
18082,8
18083,1
18084,1
18085,4
18086,2
18087,4
18088,4
18089,6
18090,5
18091,1
18092,4
18093,6
18094,6
18095,7
18096,1
18097,6
18098,7
18099,6
18100,2
18101,4
18102,6
18103,6
18104,4
18105,7
18106,8
18107,8
18108,7
18109,5
18110,0
18111,6
18112,8
18113,0
18114,4
18115,2
18116,5
18117,6
18118,9
18119,1
18120,4
18121,4
18122,2
18123,8
18124,3
18125,7
18126,5
18127,4
18128,7
18129,9
18130,5
18131,4
18132,9
18133,7
18134,9
18135,3
18136,6
18137,9
18138,2
18139,1
18140,0
18141,4
18142,5
18143,0
18144,4
18145,4
18146,9
18147,0
18148,3
18149,9
18150,1
18151,1
18152,6
18153,6
18154,2
18155,3
18156,6
18157,8
18158,8
18159,6
18160,6
18161,4
18162,5
18163,7
18164,0
18165,1
18166,5
18167,6
18168,7
18169,4
18170,0
18171,3
18172,5
18173,0
18174,2
18175,2
18176,4
18177,8
18178,7
18179,5
18180,0
18181,6
18182,6
18183,8
18184,4
18185,0
18186,1
18187,3
18188,8
18189,2
18190,0
18191,2
18192,8
18193,4
18194,6
18195,3
18196,4
18197,1
18198,6
18199,8
18200,6
18201,5
18202,7
18203,8
18204,4
18205,6
18206,3
18207,4
18208,5
18209,0
18210,9
18211,2
18212,6
18213,6
18214,6
18215,3
18216,8
18217,3
18218,8
18219,7
18220,7
18221,4
18222,6
18223,6
18224,7
18225,4
18226,9
18227,7
18228,5
18229,4
18230,0
18231,2
18232,4
18233,7
18234,1
18235,3
18236,4
18237,5
18238,7
18239,2
18240,8
18241,3
18242,5
18243,7
18244,7
18245,1
18246,7
18247,4
18248,8
18249,9
18250,6
18251,3
18252,2
18253,5
18254,5
18255,6
18256,4
18257,9
18258,8
18259,6
18260,6
18261,7
18262,5
18263,5
18264,3
18265,2
18266,8
18267,5
18268,3
18269,6
18270,8
18271,9
18272,8
18273,1
18274,5
18275,7
18276,5
18277,4
18278,5
18279,3
18280,9
18281,3
18282,1
18283,3
18284,2
18285,2
18286,8
18287,5
18288,6
18289,6
18290,8
18291,7
18292,0
18293,4
18294,8
18295,2
18296,4
18297,5
18298,3
18299,6
18300,3
18301,0
18302,5
18303,1
18304,4
18305,3
18306,3
18307,9
18308,5
18309,2
18310,7
18311,2
18312,6
18313,4
18314,1
18315,8
18316,7
18317,2
18318,0
18319,2
18320,1
18321,7
18322,8
18323,5
18324,2
18325,8
18326,3
18327,4
18328,0
18329,6
18330,8
18331,1
18332,0
18333,1
18334,5
18335,4
18336,6
18337,1
18338,6
18339,4
18340,3
18341,1
18342,8
18343,8
18344,4
18345,5
18346,5
18347,0
18348,6
18349,3
18350,6
18351,4
18352,2
18353,2
18354,6
18355,3
18356,4
18357,6
18358,4
18359,4
18360,8
18361,4
18362,4
18363,9
18364,0
18365,0
18366,1
18367,5
18368,8
18369,5
18370,0
18371,3
18372,1
18373,2
18374,0
18375,5
18376,0
18377,6
18378,0
18379,8
18380,4
18381,6
18382,1
18383,2
18384,8
18385,7
18386,0
18387,4
18388,6
18389,3
18390,4
18391,0
18392,2
18393,9
18394,4
18395,7
18396,4
18397,7
18398,5
18399,6
18400,7
18401,0
18402,9
18403,3
18404,8
18405,5
18406,1
18407,6
18408,4
18409,0
18410,1
18411,4
18412,2
18413,8
18414,7
18415,2
18416,7
18417,4
18418,8
18419,0
18420,3
18421,0
18422,0
18423,0
18424,4
18425,7
18426,7
18427,8
18428,1
18429,0
18430,7
18431,4
18432,1
18433,9
18434,6
18435,6
18436,1
18437,6
18438,7
18439,4
18440,5
18441,2
18442,9
18443,0
18444,3
18445,0
18446,9
18447,5
18448,0
18449,0
18450,9
18451,6
18452,4
18453,4
18454,3
18455,2
18456,8
18457,4
18458,5
18459,6
18460,4
18461,7
18462,3
18463,0
18464,0
18465,5
18466,7
18467,0
18468,4
18469,7
18470,7
18471,2
18472,2
18473,9
18474,5
18475,0
18476,0
18477,2
18478,9
18479,4
18480,0
18481,4
18482,5
18483,3
18484,7
18485,5
18486,7
18487,0
18488,0
18489,0
18490,9
18491,4
18492,3
18493,1
18494,3
18495,6
18496,1
18497,8
18498,4
18499,2
18500,4
18501,0
18502,8
18503,9
18504,0
18505,3
18506,4
18507,7
18508,6
18509,0
18510,4
18511,7
18512,9
18513,5
18514,1
18515,0
18516,1
18517,5
18518,0
18519,6
18520,8
18521,1
18522,3
18523,1
18524,6
18525,6
18526,6
18527,0
18528,0
18529,7
18530,7
18531,0
18532,7
18533,7
18534,0
18535,9
18536,5
18537,5
18538,5
18539,5
18540,4
18541,5
18542,8
18543,4
18544,5
18545,9
18546,0
18547,7
18548,5
18549,7
18550,4
18551,6
18552,4
18553,6
18554,1
18555,7
18556,6
18557,7
18558,4
18559,4
18560,8
18561,7
18562,2
18563,7
18564,2
18565,2
18566,5
18567,4
18568,1
18569,6
18570,4
18571,0
18572,1
18573,7
18574,4
18575,8
18576,4
18577,6
18578,4
18579,5
18580,0
18581,9
18582,8
18583,7
18584,4
18585,6
18586,2
18587,0
18588,1
18589,0
18590,5
18591,1
18592,3
18593,7
18594,6
18595,5
18596,1
18597,1
18598,0
18599,7
18600,7
18601,7
18602,8
18603,7
18604,3
18605,6
18606,0
18607,7
18608,7
18609,0
18610,6
18611,2
18612,7
18613,3
18614,4
18615,6
18616,0
18617,2
18618,7
18619,5
18620,5
18621,3
18622,2
18623,8
18624,8
18625,9
18626,2
18627,2
18628,8
18629,5
18630,2
18631,3
18632,4
18633,6
18634,7
18635,6
18636,4
18637,1
18638,8
18639,5
18640,0
18641,2
18642,4
18643,6
18644,7
18645,4
18646,7
18647,4
18648,1
18649,4
18650,7
18651,4
18652,5
18653,7
18654,5
18655,4
18656,2
18657,5
18658,8
18659,3
18660,0
18661,8
18662,9
18663,7
18664,6
18665,0
18666,4
18667,8
18668,0
18669,2
18670,7
18671,4
18672,7
18673,1
18674,3
18675,3
18676,2
18677,4
18678,7
18679,8
18680,7
18681,3
18682,9
18683,0
18684,9
18685,7
18686,7
18687,8
18688,0
18689,4
18690,3
18691,4
18692,7
18693,0
18694,9
18695,5
18696,7
18697,5
18698,3
18699,7
18700,1
18701,6
18702,0
18703,0
18704,7
18705,3
18706,2
18707,4
18708,9
18709,2
18710,3
18711,8
18712,4
18713,3
18714,0
18715,2
18716,3
18717,4
18718,3
18719,2
18720,0
18721,2
18722,3
18723,8
18724,0
18725,3
18726,0
18727,5
18728,4
18729,4
18730,2
18731,5
18732,1
18733,9
18734,1
18735,2
18736,2
18737,0
18738,4
18739,3
18740,8
18741,0
18742,9
18743,1
18744,7
18745,7
18746,4
18747,3
18748,7
18749,1
18750,8
18751,5
18752,5
18753,7
18754,3
18755,1
18756,9
18757,3
18758,7
18759,5
18760,3
18761,8
18762,6
18763,1
18764,0
18765,7
18766,2
18767,7
18768,6
18769,3
18770,0
18771,3
18772,6
18773,1
18774,7
18775,7
18776,5
18777,0
18778,6
18779,2
18780,4
18781,8
18782,8
18783,2
18784,7
18785,8
18786,4
18787,4
18788,4
18789,1
18790,5
18791,0
18792,7
18793,4
18794,1
18795,1
18796,2
18797,0
18798,4
18799,4
18800,0
18801,4
18802,1
18803,9
18804,4
18805,3
18806,4
18807,4
18808,7
18809,5
18810,4
18811,4
18812,0
18813,0
18814,3
18815,8
18816,5
18817,7
18818,8
18819,8
18820,6
18821,5
18822,0
18823,3
18824,0
18825,1
18826,4
18827,5
18828,7
18829,7
18830,6
18831,8
18832,0
18833,7
18834,8
18835,8
18836,5
18837,8
18838,6
18839,7
18840,8
18841,0
18842,4
18843,4
18844,6
18845,3
18846,4
18847,4
18848,3
18849,4
18850,5
18851,8
18852,5
18853,5
18854,0
18855,8
18856,2
18857,7
18858,4
18859,7
18860,6
18861,5
18862,7
18863,7
18864,2
18865,0
18866,0
18867,4
18868,8
18869,1
18870,6
18871,1
18872,5
18873,4
18874,0
18875,3
18876,2
18877,4
18878,9
18879,0
18880,4
18881,4
18882,3
18883,4
18884,3
18885,7
18886,1
18887,3
18888,6
18889,8
18890,2
18891,5
18892,0
18893,2
18894,6
18895,5
18896,4
18897,7
18898,6
18899,2
18900,7
18901,6
18902,4
18903,7
18904,1
18905,2
18906,7
18907,3
18908,0
18909,6
18910,7
18911,7
18912,3
18913,7
18914,4
18915,3
18916,7
18917,2
18918,9
18919,6
18920,3
18921,8
18922,7
18923,0
18924,7
18925,3
18926,7
18927,7
18928,0
18929,6
18930,2
18931,8
18932,5
18933,1
18934,0
18935,4
18936,6
18937,4
18938,7
18939,5
18940,3
18941,3
18942,4
18943,6
18944,5
18945,5
18946,5
18947,1
18948,7
18949,7
18950,2
18951,0
18952,6
18953,3
18954,6
18955,1
18956,0
18957,1
18958,7
18959,7
18960,8
18961,7
18962,5
18963,2
18964,7
18965,5
18966,6
18967,7
18968,0
18969,5
18970,4
18971,6
18972,2
18973,8
18974,6
18975,3
18976,5
18977,7
18978,5
18979,5
18980,4
18981,6
18982,7
18983,0
18984,3
18985,8
18986,3
18987,3
18988,6
18989,7
18990,5
18991,7
18992,6
18993,6
18994,6
18995,4
18996,0
18997,1
18998,3
18999,8
19000,4
19001,6
19002,5
19003,0
19004,5
19005,5
19006,7
19007,4
19008,6
19009,7
19010,6
19011,8
19012,2
19013,0
19014,7
19015,0
19016,5
19017,4
19018,5
19019,6
19020,9
19021,5
19022,9
19023,0
19024,7
19025,6
19026,5
19027,8
19028,9
19029,7
19030,2
19031,2
19032,1
19033,6
19034,8
19035,3
19036,1
19037,2
19038,8
19039,1
19040,9
19041,3
19042,7
19043,4
19044,8
19045,6
19046,8
19047,6
19048,7
19049,4
19050,4
19051,8
19052,1
19053,3
19054,5
19055,5
19056,6
19057,7
19058,1
19059,3
19060,9
19061,3
19062,7
19063,0
19064,5
19065,8
19066,4
19067,6
19068,8
19069,0
19070,7
19071,8
19072,3
19073,1
19074,7
19075,4
19076,6
19077,4
19078,7
19079,8
19080,7
19081,3
19082,6
19083,4
19084,7
19085,0
19086,9
19087,7
19088,9
19089,5
19090,4
19091,5
19092,4
19093,8
19094,4
19095,4
19096,4
19097,6
19098,8
19099,6
19100,8
19101,3
19102,4
19103,5
19104,6
19105,1
19106,5
19107,6
19108,7
19109,2
19110,6
19111,8
19112,4
19113,7
19114,3
19115,3
19116,7
19117,7
19118,8
19119,6
19120,3
19121,1
19122,9
19123,4
19124,6
19125,6
19126,7
19127,1
19128,2
19129,8
19130,0
19131,0
19132,9
19133,7
19134,7
19135,4
19136,8
19137,8
19138,2
19139,7
19140,6
19141,3
19142,7
19143,7
19144,4
19145,5
19146,5
19147,0
19148,7
19149,7
19150,4
19151,7
19152,3
19153,5
19154,7
19155,6
19156,5
19157,8
19158,9
19159,6
19160,8
19161,4
19162,3
19163,1
19164,4
19165,0
19166,1
19167,6
19168,2
19169,4
19170,5
19171,4
19172,4
19173,6
19174,5
19175,2
19176,5
